timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"05:54 (GMT)","07:55 (GMT)","12:22 (GMT)","14:23 (GMT)","16:50 (GMT)","16:50 (GMT)","18:45 (GMT)","05:44 (GMT)","00:23 (GMT)","21:52 (GMT)","02:54 (GMT)","31 Jan 2025",1738314061,31-01-2025,DD-MM-YYYY,31,Friday,1,January,2025,AD,"Anno Domini",,01-08-1446,DD-MM-YYYY,1,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:53 (GMT)","07:54 (GMT)","12:22 (GMT)","14:25 (GMT)","16:52 (GMT)","16:52 (GMT)","18:46 (GMT)","05:43 (GMT)","00:23 (GMT)","21:53 (GMT)","02:53 (GMT)","01 Feb 2025",1738400461,01-02-2025,DD-MM-YYYY,01,Saturday,2,February,2025,AD,"Anno Domini",,02-08-1446,DD-MM-YYYY,2,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:51 (GMT)","07:52 (GMT)","12:23 (GMT)","14:26 (GMT)","16:54 (GMT)","16:54 (GMT)","18:48 (GMT)","05:41 (GMT)","00:23 (GMT)","21:53 (GMT)","02:53 (GMT)","02 Feb 2025",1738486861,02-02-2025,DD-MM-YYYY,02,Sunday,2,February,2025,AD,"Anno Domini",,03-08-1446,DD-MM-YYYY,3,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina Husayn ibn `Ali (ر)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:50 (GMT)","07:50 (GMT)","12:23 (GMT)","14:28 (GMT)","16:56 (GMT)","16:56 (GMT)","18:50 (GMT)","05:40 (GMT)","00:23 (GMT)","21:54 (GMT)","02:52 (GMT)","03 Feb 2025",1738573261,03-02-2025,DD-MM-YYYY,03,Monday,2,February,2025,AD,"Anno Domini",,04-08-1446,DD-MM-YYYY,4,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina Abbas ibn `Ali (ر)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:48 (GMT)","07:48 (GMT)","12:23 (GMT)","14:30 (GMT)","16:58 (GMT)","16:58 (GMT)","18:51 (GMT)","05:38 (GMT)","00:23 (GMT)","21:55 (GMT)","02:52 (GMT)","04 Feb 2025",1738659661,04-02-2025,DD-MM-YYYY,04,Tuesday,2,February,2025,AD,"Anno Domini",,05-08-1446,DD-MM-YYYY,5,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina `Ali ibn Husayn (ر),Urs of Imam Shamil al-Daghestani (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:47 (GMT)","07:47 (GMT)","12:23 (GMT)","14:31 (GMT)","17:00 (GMT)","17:00 (GMT)","18:53 (GMT)","05:37 (GMT)","00:23 (GMT)","21:56 (GMT)","02:51 (GMT)","05 Feb 2025",1738746061,05-02-2025,DD-MM-YYYY,05,Wednesday,2,February,2025,AD,"Anno Domini",,06-08-1446,DD-MM-YYYY,6,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:45 (GMT)","07:45 (GMT)","12:23 (GMT)","14:33 (GMT)","17:02 (GMT)","17:02 (GMT)","18:55 (GMT)","05:35 (GMT)","00:23 (GMT)","21:56 (GMT)","02:51 (GMT)","06 Feb 2025",1738832461,06-02-2025,DD-MM-YYYY,06,Thursday,2,February,2025,AD,"Anno Domini",,07-08-1446,DD-MM-YYYY,7,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina Qasim ibn Hasan (ر)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:44 (GMT)","07:43 (GMT)","12:23 (GMT)","14:34 (GMT)","17:04 (GMT)","17:04 (GMT)","18:56 (GMT)","05:34 (GMT)","00:23 (GMT)","21:57 (GMT)","02:50 (GMT)","07 Feb 2025",1738918861,07-02-2025,DD-MM-YYYY,07,Friday,2,February,2025,AD,"Anno Domini",,08-08-1446,DD-MM-YYYY,8,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:42 (GMT)","07:41 (GMT)","12:23 (GMT)","14:36 (GMT)","17:06 (GMT)","17:06 (GMT)","18:58 (GMT)","05:32 (GMT)","00:24 (GMT)","21:58 (GMT)","02:49 (GMT)","08 Feb 2025",1739005261,08-02-2025,DD-MM-YYYY,08,Saturday,2,February,2025,AD,"Anno Domini",,09-08-1446,DD-MM-YYYY,9,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:40 (GMT)","07:39 (GMT)","12:23 (GMT)","14:37 (GMT)","17:08 (GMT)","17:08 (GMT)","19:00 (GMT)","05:30 (GMT)","00:24 (GMT)","21:58 (GMT)","02:49 (GMT)","09 Feb 2025",1739091661,09-02-2025,DD-MM-YYYY,09,Sunday,2,February,2025,AD,"Anno Domini",,10-08-1446,DD-MM-YYYY,10,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:39 (GMT)","07:37 (GMT)","12:23 (GMT)","14:39 (GMT)","17:10 (GMT)","17:10 (GMT)","19:02 (GMT)","05:29 (GMT)","00:24 (GMT)","21:59 (GMT)","02:48 (GMT)","10 Feb 2025",1739178061,10-02-2025,DD-MM-YYYY,10,Monday,2,February,2025,AD,"Anno Domini",,11-08-1446,DD-MM-YYYY,11,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Birth of Sayyidina Ali Akbar ibn Husayn (ر)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:37 (GMT)","07:35 (GMT)","12:23 (GMT)","14:40 (GMT)","17:12 (GMT)","17:12 (GMT)","19:03 (GMT)","05:27 (GMT)","00:24 (GMT)","22:00 (GMT)","02:47 (GMT)","11 Feb 2025",1739264461,11-02-2025,DD-MM-YYYY,11,Tuesday,2,February,2025,AD,"Anno Domini",,12-08-1446,DD-MM-YYYY,12,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:35 (GMT)","07:33 (GMT)","12:23 (GMT)","14:42 (GMT)","17:14 (GMT)","17:14 (GMT)","19:05 (GMT)","05:25 (GMT)","00:24 (GMT)","22:00 (GMT)","02:47 (GMT)","12 Feb 2025",1739350861,12-02-2025,DD-MM-YYYY,12,Wednesday,2,February,2025,AD,"Anno Domini",,13-08-1446,DD-MM-YYYY,13,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:33 (GMT)","07:31 (GMT)","12:23 (GMT)","14:43 (GMT)","17:16 (GMT)","17:16 (GMT)","19:07 (GMT)","05:23 (GMT)","00:24 (GMT)","22:01 (GMT)","02:46 (GMT)","13 Feb 2025",1739437261,13-02-2025,DD-MM-YYYY,13,Thursday,2,February,2025,AD,"Anno Domini",,14-08-1446,DD-MM-YYYY,14,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:32 (GMT)","07:29 (GMT)","12:23 (GMT)","14:45 (GMT)","17:18 (GMT)","17:18 (GMT)","19:09 (GMT)","05:22 (GMT)","00:24 (GMT)","22:02 (GMT)","02:45 (GMT)","14 Feb 2025",1739523661,14-02-2025,DD-MM-YYYY,14,Friday,2,February,2025,AD,"Anno Domini",,15-08-1446,DD-MM-YYYY,15,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Lailat-ul-Bara'at,Urs of Sayyidina Abu Yazid al-Bistami (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:30 (GMT)","07:27 (GMT)","12:23 (GMT)","14:47 (GMT)","17:20 (GMT)","17:20 (GMT)","19:10 (GMT)","05:20 (GMT)","00:23 (GMT)","22:02 (GMT)","02:45 (GMT)","15 Feb 2025",1739610061,15-02-2025,DD-MM-YYYY,15,Saturday,2,February,2025,AD,"Anno Domini",,16-08-1446,DD-MM-YYYY,16,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:28 (GMT)","07:25 (GMT)","12:23 (GMT)","14:48 (GMT)","17:22 (GMT)","17:22 (GMT)","19:12 (GMT)","05:18 (GMT)","00:23 (GMT)","22:03 (GMT)","02:44 (GMT)","16 Feb 2025",1739696461,16-02-2025,DD-MM-YYYY,16,Sunday,2,February,2025,AD,"Anno Domini",,17-08-1446,DD-MM-YYYY,17,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:26 (GMT)","07:23 (GMT)","12:23 (GMT)","14:50 (GMT)","17:24 (GMT)","17:24 (GMT)","19:14 (GMT)","05:16 (GMT)","00:23 (GMT)","22:03 (GMT)","02:43 (GMT)","17 Feb 2025",1739782861,17-02-2025,DD-MM-YYYY,17,Monday,2,February,2025,AD,"Anno Domini",,18-08-1446,DD-MM-YYYY,18,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:24 (GMT)","07:21 (GMT)","12:23 (GMT)","14:51 (GMT)","17:26 (GMT)","17:26 (GMT)","19:16 (GMT)","05:14 (GMT)","00:23 (GMT)","22:04 (GMT)","02:42 (GMT)","18 Feb 2025",1739869261,18-02-2025,DD-MM-YYYY,18,Tuesday,2,February,2025,AD,"Anno Domini",,19-08-1446,DD-MM-YYYY,19,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:22 (GMT)","07:19 (GMT)","12:23 (GMT)","14:53 (GMT)","17:28 (GMT)","17:28 (GMT)","19:18 (GMT)","05:12 (GMT)","00:23 (GMT)","22:05 (GMT)","02:42 (GMT)","19 Feb 2025",1739955661,19-02-2025,DD-MM-YYYY,19,Wednesday,2,February,2025,AD,"Anno Domini",,20-08-1446,DD-MM-YYYY,20,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:20 (GMT)","07:16 (GMT)","12:23 (GMT)","14:54 (GMT)","17:30 (GMT)","17:30 (GMT)","19:20 (GMT)","05:10 (GMT)","00:23 (GMT)","22:05 (GMT)","02:41 (GMT)","20 Feb 2025",1740042061,20-02-2025,DD-MM-YYYY,20,Thursday,2,February,2025,AD,"Anno Domini",,21-08-1446,DD-MM-YYYY,21,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:18 (GMT)","07:14 (GMT)","12:22 (GMT)","14:56 (GMT)","17:32 (GMT)","17:32 (GMT)","19:21 (GMT)","05:08 (GMT)","00:23 (GMT)","22:06 (GMT)","02:40 (GMT)","21 Feb 2025",1740128461,21-02-2025,DD-MM-YYYY,21,Friday,2,February,2025,AD,"Anno Domini",,22-08-1446,DD-MM-YYYY,22,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae","Urs of Muhammad Usman Damani (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:16 (GMT)","07:12 (GMT)","12:22 (GMT)","14:57 (GMT)","17:34 (GMT)","17:34 (GMT)","19:23 (GMT)","05:06 (GMT)","00:23 (GMT)","22:06 (GMT)","02:39 (GMT)","22 Feb 2025",1740214861,22-02-2025,DD-MM-YYYY,22,Saturday,2,February,2025,AD,"Anno Domini",,23-08-1446,DD-MM-YYYY,23,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:14 (GMT)","07:10 (GMT)","12:22 (GMT)","14:58 (GMT)","17:36 (GMT)","17:36 (GMT)","19:25 (GMT)","05:04 (GMT)","00:23 (GMT)","22:07 (GMT)","02:38 (GMT)","23 Feb 2025",1740301261,23-02-2025,DD-MM-YYYY,23,Sunday,2,February,2025,AD,"Anno Domini",,24-08-1446,DD-MM-YYYY,24,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:11 (GMT)","07:08 (GMT)","12:22 (GMT)","15:00 (GMT)","17:37 (GMT)","17:37 (GMT)","19:27 (GMT)","05:01 (GMT)","00:23 (GMT)","22:08 (GMT)","02:38 (GMT)","24 Feb 2025",1740387661,24-02-2025,DD-MM-YYYY,24,Monday,2,February,2025,AD,"Anno Domini",,25-08-1446,DD-MM-YYYY,25,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:09 (GMT)","07:05 (GMT)","12:22 (GMT)","15:01 (GMT)","17:39 (GMT)","17:39 (GMT)","19:29 (GMT)","04:59 (GMT)","00:22 (GMT)","22:08 (GMT)","02:37 (GMT)","25 Feb 2025",1740474061,25-02-2025,DD-MM-YYYY,25,Tuesday,2,February,2025,AD,"Anno Domini",,26-08-1446,DD-MM-YYYY,26,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:07 (GMT)","07:03 (GMT)","12:22 (GMT)","15:03 (GMT)","17:41 (GMT)","17:41 (GMT)","19:31 (GMT)","04:57 (GMT)","00:22 (GMT)","22:09 (GMT)","02:36 (GMT)","26 Feb 2025",1740560461,26-02-2025,DD-MM-YYYY,26,Wednesday,2,February,2025,AD,"Anno Domini",,27-08-1446,DD-MM-YYYY,27,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:05 (GMT)","07:01 (GMT)","12:22 (GMT)","15:04 (GMT)","17:43 (GMT)","17:43 (GMT)","19:33 (GMT)","04:55 (GMT)","00:22 (GMT)","22:09 (GMT)","02:35 (GMT)","27 Feb 2025",1740646861,27-02-2025,DD-MM-YYYY,27,Thursday,2,February,2025,AD,"Anno Domini",,28-08-1446,DD-MM-YYYY,28,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:02 (GMT)","06:59 (GMT)","12:21 (GMT)","15:06 (GMT)","17:45 (GMT)","17:45 (GMT)","19:34 (GMT)","04:52 (GMT)","00:22 (GMT)","22:10 (GMT)","02:34 (GMT)","28 Feb 2025",1740733261,28-02-2025,DD-MM-YYYY,28,Friday,2,February,2025,AD,"Anno Domini",,29-08-1446,DD-MM-YYYY,29,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"05:00 (GMT)","06:56 (GMT)","12:21 (GMT)","15:07 (GMT)","17:47 (GMT)","17:47 (GMT)","19:36 (GMT)","04:50 (GMT)","00:22 (GMT)","22:10 (GMT)","02:33 (GMT)","01 Mar 2025",1740819661,01-03-2025,DD-MM-YYYY,01,Saturday,3,March,2025,AD,"Anno Domini",,01-09-1446,DD-MM-YYYY,1,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae","1st Day of Ramadan",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:58 (GMT)","06:54 (GMT)","12:21 (GMT)","15:08 (GMT)","17:49 (GMT)","17:49 (GMT)","19:38 (GMT)","04:48 (GMT)","00:21 (GMT)","22:11 (GMT)","02:32 (GMT)","02 Mar 2025",1740906061,02-03-2025,DD-MM-YYYY,02,Sunday,3,March,2025,AD,"Anno Domini",,02-09-1446,DD-MM-YYYY,2,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:56 (GMT)","06:52 (GMT)","12:21 (GMT)","15:10 (GMT)","17:51 (GMT)","17:51 (GMT)","19:40 (GMT)","04:46 (GMT)","00:21 (GMT)","22:11 (GMT)","02:31 (GMT)","03 Mar 2025",1740992461,03-03-2025,DD-MM-YYYY,03,Monday,3,March,2025,AD,"Anno Domini",,03-09-1446,DD-MM-YYYY,3,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:53 (GMT)","06:49 (GMT)","12:21 (GMT)","15:11 (GMT)","17:53 (GMT)","17:53 (GMT)","19:42 (GMT)","04:43 (GMT)","00:21 (GMT)","22:12 (GMT)","02:30 (GMT)","04 Mar 2025",1741078861,04-03-2025,DD-MM-YYYY,04,Tuesday,3,March,2025,AD,"Anno Domini",,04-09-1446,DD-MM-YYYY,4,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:51 (GMT)","06:47 (GMT)","12:20 (GMT)","15:12 (GMT)","17:55 (GMT)","17:55 (GMT)","19:44 (GMT)","04:41 (GMT)","00:21 (GMT)","22:12 (GMT)","02:30 (GMT)","05 Mar 2025",1741165261,05-03-2025,DD-MM-YYYY,05,Wednesday,3,March,2025,AD,"Anno Domini",,05-09-1446,DD-MM-YYYY,5,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:48 (GMT)","06:45 (GMT)","12:20 (GMT)","15:14 (GMT)","17:57 (GMT)","17:57 (GMT)","19:46 (GMT)","04:38 (GMT)","00:21 (GMT)","22:13 (GMT)","02:29 (GMT)","06 Mar 2025",1741251661,06-03-2025,DD-MM-YYYY,06,Thursday,3,March,2025,AD,"Anno Domini",,06-09-1446,DD-MM-YYYY,6,"Al Khamees",الخميس,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:46 (GMT)","06:42 (GMT)","12:20 (GMT)","15:15 (GMT)","17:58 (GMT)","17:58 (GMT)","19:48 (GMT)","04:36 (GMT)","00:20 (GMT)","22:13 (GMT)","02:28 (GMT)","07 Mar 2025",1741338061,07-03-2025,DD-MM-YYYY,07,Friday,3,March,2025,AD,"Anno Domini",,07-09-1446,DD-MM-YYYY,7,"Al Juma'a",الجمعة,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:43 (GMT)","06:40 (GMT)","12:20 (GMT)","15:16 (GMT)","18:00 (GMT)","18:00 (GMT)","19:50 (GMT)","04:33 (GMT)","00:20 (GMT)","22:14 (GMT)","02:27 (GMT)","08 Mar 2025",1741424461,08-03-2025,DD-MM-YYYY,08,Saturday,3,March,2025,AD,"Anno Domini",,08-09-1446,DD-MM-YYYY,8,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:41 (GMT)","06:37 (GMT)","12:19 (GMT)","15:18 (GMT)","18:02 (GMT)","18:02 (GMT)","19:52 (GMT)","04:31 (GMT)","00:20 (GMT)","22:14 (GMT)","02:26 (GMT)","09 Mar 2025",1741510861,09-03-2025,DD-MM-YYYY,09,Sunday,3,March,2025,AD,"Anno Domini",,09-09-1446,DD-MM-YYYY,9,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"04:38 (GMT)","06:35 (GMT)","12:19 (GMT)","15:19 (GMT)","18:04 (GMT)","18:04 (GMT)","19:54 (GMT)","04:28 (GMT)","00:20 (GMT)","22:14 (GMT)","02:25 (GMT)","10 Mar 2025",1741597261,10-03-2025,DD-MM-YYYY,10,Monday,3,March,2025,AD,"Anno Domini",,10-09-1446,DD-MM-YYYY,10,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,29,1446,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
